ERUP ID,NAME,VEI,START,END
15662,Gede-Pangrango,2,1947,1948
13594,Soputan,2,1947,1947
17319,Asosan,2,1947,1947
11335,Purace,2,1947,
16358,Sirung,2,1947,1947
19176,Karymsky,2,1947,
14885,Bam,2,1947,
16515,Karangetang,2,1947,1947
13104,Erebus,2,1947,
16802,Mayon,2,1947,1947
13356,White Island,2,1947,
19305,Tolbachik,2,1947,
10554,Fuego,2,1947,
14343,Fournaise,2,1947,
17318,Asosan,2,1946,1946
15599,Krakatau,2,1946,1947
20017,Akutan,2,1946,1947
18001,Kurikomayama,2,1946,
17793,Asamayama,2,1946,1946
16005,Semeru,2,1946,1947
19440,Klyuchevskoy,2,1946,1946
14795,Niuafo'ou,2,1946,1946
19175,Karymsky,2,1946,1946
20079,Shishaldin,2,1946,1947
12059,Llaima,2,1946,
14342,Fournaise,2,1946,1946
17317,Asosan,2,1946,1946
18771,Kolokol Group,2,1946,
19174,Karymsky,2,1946,
14625,Ruapehu,2,1946,1946
10920,Telica,2,1946,1946
11334,Purace,2,1946,1946
18315,Myojinsho,2,1946,
13459,Semeru,2,1946,1946
17084,Aira,2,1946,1946
11988,Chillan,2,1946,1947
11897,Tupungatito,2,1946,1947
16972,Kuchinoerabujima,2,1945,1945
17316,Asosan,2,1945,1945
19173,Karymsky,2,1945,
17639,Maly Semyachik,2,1945,1946
13986,Mutnovsky,2,1945,
10032,Semeru,2,1945,1945
19845,Okmok,2,1945,1945
14341,Fournaise,2,1945,1945
19734,Great Sitkin,2,1945,
15126,Bagana,2,1945,1947
13386,Krakatau,2,1945,
16219,Rinjani,2,1944,1945
15780,Dieng Volcanic Complex,2,1944,
10553,Fuego,2,1944,
19578,Sheveluch,2,1944,1950
14623,Ruapehu,2,1944,
16315,Iliboleng,2,1944,1944
16135,Raung,2,1944,1945
18600,Toya,2,1944,1945
15756,Slamet,2,1944,1944
14340,Fournaise,2,1944,1944
11057,Concepcion,2,1944,1945
20165,Veniaminof,2,1944,
17792,Asamayama,2,1944,1945
14883,Bam,2,1944,
13385,Krakatau,2,1944,
12057,Llaima,2,1944,
17315,Asosan,2,1943,1944
10919,Telica,2,1943,1944
15093,Rabaul,2,1943,1943
15755,Slamet,2,1943,1944
14794,Niuafo'ou,2,1943,1943
17314,Asosan,2,1943,1943
14339,Fournaise,2,1943,1943
16134,Raung,2,1943,1943
11303,Tolima,2,1943,
19172,Karymsky,2,1943,
18490,Farallon de Pajaros,2,1943,
13384,Krakatau,2,1943,
14338,Fournaise,2,1942,1942
13751,Lokon-Empung,2,1942,
14622,Ruapehu,2,1942,
13521,Etna,2,1942,1942
12056,Llaima,2,1942,1942
15261,Ambrym,2,1942,
15906,Merapi,2,1942,1945
15598,Krakatau,2,1942,1942
16133,Raung,2,1941,
16514,Karangetang,2,1941,1941
13520,Etna,2,1941,1944
10031,Semeru,2,1941,1942
12055,Llaima,2,1941,
15092,Rabaul,2,1941,1942
17082,Aira,2,1941,1941
15597,Krakatau,2,1941,1941
15045,Ulawun,2,1941,1941
16933,Suwanosejima,2,1940,
14584,Tongariro,2,1940,1940
15569,Dempo,2,1940,
16513,Karangetang,2,1940,1940
10917,Telica,2,1940,1940
15620,Tengger Caldera,2,1940,1940
17081,Aira,2,1940,1940
17312,Asosan,2,1940,1941
14621,Ruapehu,2,1940,
15753,Slamet,2,1940,1940
16512,Karangetang,2,1940,1940
19303,Tolbachik,2,1940,1940
19135,Zhupanovsky,2,1940,1940
19171,Karymsky,2,1940,
16132,Raung,2,1940,
11856,Lascar,2,1940,
11595,Cotopaxi,2,1940,
15568,Dempo,2,1939,1940
16293,Lewotobi,2,1939,1940
15905,Merapi,2,1939,1940
15752,Slamet,2,1939,1939
15544,Kaba,2,1939,1941
15303,Lopevi,2,1939,
20164,Veniaminof,2,1939,
10916,Telica,2,1939,1939
17080,Aira,2,1939,1939
19302,Tolbachik,2,1939,1939
13891,Santorini,2,1939,1941
14583,Tongariro,2,1939,
15567,Dempo,2,1939,1939
13518,Tengger Caldera,2,1939,1939
17522,Yakedake,2,1939,1939
14781,Fonualei,2,1939,
11226,Irazu,2,1939,1940
10855,San Miguel,2,1939,1939
13985,Mutnovsky,2,1939,
15148,Kavachi,2,1939,
15751,Slamet,2,1939,1939
15302,Lopevi,2,1939,
11594,Cotopaxi,2,1939,
10819,Izalco,2,1939,1948
15124,Bagana,2,1939,
10915,Telica,2,1939,1939
18488,Farallon de Pajaros,2,1939,
12918,Askja,2,1938,
14336,Fournaise,2,1938,1939
12154,Villarrica,2,1938,1939
18970,Mutnovsky,2,1938,
19170,Karymsky,2,1938,
19985,Makushin,2,1938,
16665,Gamalama,2,1938,1938
11940,Planchon-Peteroa,2,1938,1938
16131,Raung,2,1938,1939
18840,Nemo Peak,2,1938,
16798,Mayon,2,1938,
16262,Kelimutu,2,1938,1938
16932,Suwanosejima,2,1938,1938
17079,Aira,2,1938,1938
11839,San Pedro-San Pablo,2,1938,
13394,Salak,2,1938,
15511,Kerinci,2,1938,1938
17311,Asosan,2,1938,1939
15260,Ambrym,2,1938,
10914,Telica,2,1937,1938
16013,Raung,2,1937,1937
15510,Kerinci,2,1937,
14334,Fournaise,2,1937,1937
15595,Krakatau,2,1937,1937
15728,Cereme,2,1937,1938
11631,Ubinas,2,1937,
17310,Asosan,2,1937,1937
11939,Planchon-Peteroa,2,1937,1937
15259,Ambrym,2,1937,1937
12053,Llaima,2,1937,1937
17309,Asosan,2,1937,1937
14582,Tongariro,2,1937,
14731,Hunga Tonga-Hunga Ha'apai,2,1937,
14159,Dhamar,2,1937,
12004,Copahue,2,1937,
10818,Izalco,2,1937,1938
13208,Bristol Island,2,1936,1937
15566,Dempo,2,1936,1936
16171,Ijen,2,1936,1936
15509,Kerinci,2,1936,1936
13686,Raung,2,1936,1936
19301,Tolbachik,2,1936,1937
17308,Asosan,2,1936,1936
11388,Chiles-Cerro Negro,2,1936,
14742,Falcon Island,2,1936,
14620,Ruapehu,2,1936,1936
15508,Kerinci,2,1936,1936
18487,Farallon de Pajaros,2,1936,
11367,Galeras,2,1936,1936
17307,Asosan,2,1936,1936
13207,Bristol Island,2,1935,
14793,Niuafo'ou,2,1935,1936
16292,Lewotobi,2,1935,1935
17521,Yakedake,2,1935,1935
15258,Ambrym,2,1935,1936
16511,Karangetang,2,1935,
11986,Chillan,2,1935,
15530,Tengger Caldera,2,1935,
15646,Salak,2,1935,
11056,Concepcion,2,1935,1935
17306,Asosan,2,1935,1935
15593,Krakatau,2,1935,1935
14332,Fournaise,2,1935,
14619,Ruapehu,2,1934,1935
14581,Tongariro,2,1934,1935
19169,Karymsky,2,1934,1935
18868,Ebeko,2,1934,1935
16995,Kikai,2,1934,1935
14618,Ruapehu,2,1934,
17305,Asosan,2,1934,
16357,Sirung,2,1934,1934
14580,Tongariro,2,1934,
12828,Grimsvotn,2,1934,1934
12214,Puyehue-Cordon Caulle,2,1934,
13435,Stromboli,2,1934,2017
15565,Dempo,2,1934,1934
11985,Chillan,2,1934,
10913,Telica,2,1934,
17834,Kusatsu-Shiranesan,2,1934,
16763,Bulusan,2,1933,
17613,Shikotsu,2,1933,1933
10817,Izalco,2,1933,1934
13685,Raung,2,1933,1933
18884,Alaid,2,1933,1934
16664,Gamalama,2,1933,
19733,Great Sitkin,2,1933,
11855,Lascar,2,1933,1933
15904,Merapi,2,1933,1935
19168,Karymsky,2,1933,1933
15026,Witori,2,1933,1933
14331,Fournaise,2,1933,1934
14741,Falcon Island,2,1933,
11225,Irazu,2,1933,1933
12316,Lautaro,2,1933,
17787,Asamayama,2,1933,1933
12151,Villarrica,2,1933,1933
12014,Lonquimay,2,1933,
11958,Azul,2,1933,1938
16731,Kanlaon,2,1932,1933
16663,Gamalama,2,1932,1932
11365,Galeras,2,1932,
18485,Farallon de Pajaros,2,1932,1932
18052,Akita-Komagatake,2,1932,1932
15747,Slamet,2,1932,1932
13431,Stromboli,2,1932,1932
17304,Asosan,2,1932,1933
19167,Karymsky,2,1932,
16380,Nila,2,1932,
12051,Llaima,2,1932,1932
17520,Yakedake,2,1932,1932
20078,Shishaldin,2,1932,1932
19435,Klyuchevskoy,2,1932,1932
18748,Etorofu-Atosanupuri [Atosanupuri],2,1932,
15455,Marapi,2,1932,
14914,Manam,2,1932,1934
15591,Krakatau,2,1931,1932
14028,Klyuchevskoy,2,1931,1931
13516,Etna,2,1931,1933
20016,Akutan,2,1931,1931
19020,Gorely,2,1931,1931
10816,Izalco,2,1931,
17519,Yakedake,2,1931,1931
19841,Okmok,2,1931,1931
19300,Tolbachik,2,1931,1932
10853,San Miguel,2,1931,1931
14579,Tongariro,2,1931,1931
14329,Fournaise,2,1931,1931
11593,Cotopaxi,2,1931,
16566,Awu,2,1930,1931
16510,Karangetang,2,1930,
11224,Irazu,2,1930,
17302,Asosan,2,1930,1930
13750,Lokon-Empung,2,1930,
12050,Llaima,2,1930,1930
20162,Veniaminof,2,1930,
16054,Tengger Caldera,2,1930,1930
17785,Asamayama,2,1930,1930
15454,Marapi,2,1930,1930
15746,Slamet,2,1930,1930
14474,White Island,2,1930,
17518,Yakedake,2,1930,1930
16509,Karangetang,2,1930,1930
10710,San Miguel,2,1930,
18379,Kita-Ioto,2,1930,1945
14327,Fournaise,2,1929,1929
12049,Llaima,2,1929,
17784,Asamayama,2,1929,1929
18083,Akita-Yakeyama,2,1929,
16053,Tengger Caldera,2,1929,1929
10852,San Miguel,2,1929,
11055,Concepcion,2,1929,1929
14792,Niuafo'ou,2,1929,1929
15256,Ambrym,2,1929,1929
15453,Marapi,2,1929,1929
15745,Slamet,2,1929,1929
19202,Klyuchevskoy,2,1929,1929
20077,Shishaldin,2,1929,1929
20015,Akutan,2,1929,
13684,Raung,2,1929,
17517,Yakedake,2,1929,1929
20130,Pavlof,2,1929,1931
10950,Negro,2,1929,1929
18969,Mutnovsky,2,1929,
17783,Asamayama,2,1929,1929
12213,Puyehue-Cordon Caulle,2,1929,
19166,Karymsky,2,1929,
19134,Zhupanovsky,2,1929,
13945,Manda-Inakir,2,1928,
16052,Tengger Caldera,2,1928,
18484,Farallon de Pajaros,2,1928,
11984,Chillan,2,1928,1929
16130,Raung,2,1928,
17301,Asosan,2,1928,1929
18214,Izu-Oshima,2,1928,1928
20076,Shishaldin,2,1928,
14578,Tongariro,2,1928,
16762,Bulusan,2,1928,
15777,Dieng Volcanic Complex,2,1928,
15744,Slamet,2,1928,1928
16051,Tengger Caldera,2,1928,1928
14577,Tongariro,2,1928,
18809,Sarychev Peak,2,1928,
11223,Irazu,2,1928,1928
18968,Mutnovsky,2,1928,1928
11054,Concepcion,2,1928,
13889,Santorini,2,1928,1928
17610,Shikotsu,2,1928,1928
16339,Iliwerung,2,1928,
10911,Telica,2,1928,
17831,Kusatsu-Shiranesan,2,1927,1927
15590,Krakatau,2,1927,1930
17516,Yakedake,2,1927,1927
19263,Kizimen,2,1927,1928
12048,Llaima,2,1927,1927
14740,Falcon Island,2,1927,1928
16129,Raung,2,1927,1928
10910,Telica,2,1927,1927
15043,Ulawun,2,1927,1927
11983,Chillan,2,1927,
16730,Kanlaon,2,1927,
17782,Asamayama,2,1927,1928
15743,Slamet,2,1927,1927
15452,Marapi,2,1927,1927
17515,Yakedake,2,1927,1927
18967,Mutnovsky,2,1927,1927
18808,Sarychev Peak,2,1927,
20014,Akutan,2,1927,1928
16314,Iliboleng,2,1927,
16241,Sangeang Api,2,1927,
12149,Villarrica,2,1927,1928
10814,Izalco,2,1927,1928
11333,Purace,2,1927,
19984,Makushin,2,1926,
14575,Tongariro,2,1926,1926
11387,Cumbal,2,1926,1926
15742,Slamet,2,1926,1926
17609,Shikotsu,2,1926,1926
16508,Karangetang,2,1926,
17300,Asosan,2,1926,1928
14326,Fournaise,2,1926,1927
16193,Batur,2,1926,1926
10654,Acatenango,2,1926,1927
11332,Purace,2,1926,1926
12917,Askja,2,1926,
19860,Bogoslof,2,1926,1928
15564,Dempo,2,1926,1926
14574,Tongariro,2,1926,1926
19201,Klyuchevskoy,2,1926,1926
14913,Manam,2,1926,1928
14472,White Island,2,1926,
14014,Lengai,2,1926,
11592,Cotopaxi,2,1926,
14325,Fournaise,2,1925,1926
14411,Tongariro,2,1925,1925
11331,Purace,2,1925,1925
13888,Santorini,2,1925,1926
19165,Karymsky,2,1925,
16930,Suwanosejima,2,1925,
14011,Klyuchevskoy,2,1925,1925
11026,Masaya,2,1925,
18512,Pagan,2,1925,1925
17830,Kusatsu-Shiranesan,2,1925,1925
14617,Ruapehu,2,1925,
17299,Asosan,2,1925,
16192,Batur,2,1925,1925
16313,Iliboleng,2,1925,
14912,Manam,2,1925,
18483,Farallon de Pajaros,2,1925,
19133,Zhupanovsky,2,1925,
10546,Popocatepetl,2,1925,1927
11896,Tupungatito,2,1925,
17514,Yakedake,2,1924,1926
16160,Ebulobo,2,1924,
14573,Tongariro,2,1924,1924
17781,Asamayama,2,1924,1924
14324,Fournaise,2,1924,1924
18573,Hokkaido-Komagatake,2,1924,
14572,Tongariro,2,1924,
10079,Kilauea,2,1924,1924
16507,Karangetang,2,1924,
18769,Kolokol Group,2,1924,
16191,Batur,2,1924,1924
11222,Irazu,2,1924,1924
10812,Izalco,2,1924,
16127,Raung,2,1924,
20129,Pavlof,2,1924,
14571,Tongariro,2,1924,1924
14471,White Island,2,1924,
14880,Bam,2,1924,
16887,Babuyan Claro,2,1924,
18794,Ketoi,2,1924,
11330,Purace,2,1924,
11362,Galeras,2,1923,
13593,Soputan,2,1923,1924
14010,Klyuchevskoy,2,1923,1923
17156,Kirishimayama,2,1923,1923
17513,Yakedake,2,1923,1923
13781,Etna,2,1923,1923
15741,Slamet,2,1923,1923
16662,Gamalama,2,1923,1923
16896,Cendres,2,1923,1923
18572,Hokkaido-Komagatake,2,1923,1923
19164,Karymsky,2,1923,
19248,Kronotsky,2,1923,
18807,Sarychev Peak,2,1923,1923
17298,Asosan,2,1923,1923
16190,Batur,2,1923,
15335,Kuwae,2,1923,1925
20128,Pavlof,2,1922,1923
19247,Kronotsky,2,1922,
12148,Villarrica,2,1922,1922
12047,Llaima,2,1922,
20073,Shishaldin,2,1922,
11133,Arenal,2,1922,1922
12826,Grimsvotn,2,1922,1922
16189,Batur,2,1922,
15294,Lopevi,2,1922,1922
18571,Hokkaido-Komagatake,2,1922,
16506,Karangetang,2,1922,1922
14009,Klyuchevskoy,2,1922,
11095,Rincon de la Vieja,2,1922,1922
16050,Tengger Caldera,2,1922,1922
14128,Cameroon,2,1922,1922
14470,White Island,2,1922,
11591,Cotopaxi,2,1922,
13973,Barrier,2,1921,
16929,Suwanosejima,2,1921,1922
11053,Concepcion,2,1921,1926
14322,Fournaise,2,1921,1921
14591,Ruapehu,2,1921,
16394,Serua,2,1921,
19163,Karymsky,2,1921,
16049,Tengger Caldera,2,1921,1921
15535,Sumbing,2,1921,1921
15506,Kerinci,2,1921,1921
16505,Karangetang,2,1921,1921
16126,Raung,2,1921,1921
14013,Lengai,2,1921,
16188,Batur,2,1921,1921
16290,Lewotobi,2,1921,1921
12146,Villarrica,2,1920,1920
17780,Asamayama,2,1920,1922
15954,Kelut,2,1920,1920
14908,Manam,2,1920,1921
10811,Izalco,2,1920,1921
10851,San Miguel,2,1920,1925
15898,Merapi,2,1920,1921
15324,Epi,2,1920,
16335,Lewotolo,2,1920,
17180,Asosan,2,1920,
12269,Huequi,2,1920,
10850,San Miguel,2,1919,1920
15399,Telong,2,1919,
17509,Yakedake,2,1919,1919
16393,Serua,2,1919,
10948,Negro,2,1919,1919
18570,Hokkaido-Komagatake,2,1919,1919
15042,Ulawun,2,1919,
17605,Shikotsu,2,1919,1919
16886,Babuyan Claro,2,1919,
17179,Asosan,2,1919,1919
13780,Etna,2,1919,1923
17779,Asamayama,2,1919,1919
15450,Marapi,2,1919,1919
15645,Salak,2,1919,
11025,Masaya,2,1919,1924
12211,Puyehue-Cordon Caulle,2,1919,1920
12912,Askja,2,1919,
12825,Grimsvotn,2,1919,
16761,Bulusan,2,1918,1922
15449,Marapi,2,1918,1918
15041,Ulawun,2,1918,
14590,Ruapehu,2,1918,
16885,Babuyan Claro,2,1918,1918
15448,Marapi,2,1918,1918
13778,Etna,2,1918,1918
13834,Asosan,2,1918,
11052,Concepcion,2,1918,1919
15391,Peuet Sague,2,1918,1921
13592,Soputan,2,1917,
16587,Gamkonora,2,1917,1917
14570,Tongariro,2,1917,1917
20127,Pavlof,2,1917,
13777,Etna,2,1917,1917
15447,Marapi,2,1917,1917
15412,Sorikmarapi,2,1917,1917
18624,Shikotsu,2,1917,1917
16125,Raung,2,1917,
12046,Llaima,2,1917,
16884,Babuyan Claro,2,1917,
14906,Manam,2,1917,
13970,Barrier,2,1917,
18510,Pagan,2,1917,
18965,Mutnovsky,2,1916,
16124,Raung,2,1916,1916
18964,Mutnovsky,2,1916,
13833,Asosan,2,1916,
17506,Yakedake,2,1916,1916
16760,Bulusan,2,1916,1916
11288,Ruiz,2,1916,
11158,Poas,2,1916,
15405,Marapi,2,1915,
16217,Rinjani,2,1915,
15255,Ambrym,2,1915,
18210,Izu-Oshima,2,1915,1915
13160,Erebus,2,1915,
14319,Fournaise,2,1915,1915
17505,Yakedake,2,1915,1915
16123,Raung,2,1915,
13591,Soputan,2,1915,1915
13159,Erebus,2,1915,
17504,Yakedake,2,1915,1915
19359,Klyuchevskoy,2,1915,
19162,Karymsky,2,1915,
13941,Alayta,2,1915,
10030,Semeru,2,1915,
17774,Asamayama,2,1914,1914
10947,Negro,2,1914,1914
11157,Poas,2,1914,1915
14569,Tongariro,2,1914,1914
20126,Pavlof,2,1914,
12045,Llaima,2,1914,
15445,Marapi,2,1914,
16289,Lewotobi,2,1914,
18471,Milna,2,1914,1914
11156,Poas,2,1914,
16486,Ruang,2,1914,1915
18209,Izu-Oshima,2,1914,1914
12210,Puyehue-Cordon Caulle,2,1914,
17279,Asosan,2,1914,
16968,Kuchinoerabujima,2,1914,
11981,Chillan,2,1914,
13776,Etna,2,1913,1917
17154,Kirishimayama,2,1913,1914
17503,Yakedake,2,1913,1914
14317,Fournaise,2,1913,1913
15444,Marapi,2,1913,1913
13583,Semeru,2,1913,1913
16122,Raung,2,1913,1913
14568,Tongariro,2,1913,
12748,Hekla,2,1913,1913
13590,Soputan,2,1913,1913
16563,Awu,2,1913,1913
19358,Klyuchevskoy,2,1913,
14567,Tongariro,2,1913,
11819,Guallatiri,2,1913,
14103,Isluga,2,1913,
13158,Erebus,2,1912,
14791,Niuafo'ou,2,1912,
13582,Semeru,2,1912,
14730,Hunga Tonga-Hunga Ha'apai,2,1912,
16240,Sangeang Api,2,1912,
17502,Yakedake,2,1912,1912
11954,Azul,2,1912,
10810,Izalco,2,1912,1916
19161,Karymsky,2,1912,
18482,Farallon de Pajaros,2,1912,
11913,Maipo,2,1912,
12044,Llaima,2,1912,
13224,Candlemas Island,2,1911,
15443,Marapi,2,1911,
13589,Soputan,2,1911,1912
19357,Klyuchevskoy,2,1911,
13157,Erebus,2,1911,
11835,San Pedro-San Pablo,2,1911,
16578,Ibu,2,1911,1911
13773,Etna,2,1911,1911
17501,Yakedake,2,1911,1911
13156,Erebus,2,1911,1911
16239,Sangeang Api,2,1911,1911
17297,Asosan,2,1911,1912
16586,Gamkonora,2,1911,
20012,Akutan,2,1911,
19160,Karymsky,2,1911,
12257,Calbuco,2,1911,1912
13770,Etna,2,1910,1911
14316,Fournaise,2,1910,1910
13580,Semeru,2,1910,1911
13588,Soputan,2,1910,
17500,Yakedake,2,1910,1910
14034,Meru,2,1910,1910
14566,Tongariro,2,1910,1911
19434,Klyuchevskoy,2,1910,
18599,Toya,2,1910,1910
12886,Bardarbunga,2,1910,1910
16159,Ebulobo,2,1910,
15673,Tangkubanparahu,2,1910,1910
17296,Asosan,2,1910,
13769,Etna,2,1910,1910
14401,Heard,2,1910,1910
12329,Burney,2,1910,
11154,Poas,2,1910,1910
16047,Tengger Caldera,2,1910,1910
14565,Tongariro,2,1910,
16338,Iliwerung,2,1910,
15442,Marapi,2,1910,
16216,Rinjani,2,1909,1909
13112,Tenerife,2,1909,1909
16312,Iliboleng,2,1909,
13579,Semeru,2,1909,1910
19858,Bogoslof,2,1909,1910
12142,Villarrica,2,1909,1910
19097,Avachinsky,2,1909,
15197,Tinakula,2,1909,
15251,Ambrym,2,1909,
15534,Sumbing,2,1909,1909
19433,Klyuchevskoy,2,1909,
14468,White Island,2,1909,
14126,Cameroon,2,1909,1909
14877,Bam,2,1909,1909
14315,Fournaise,2,1909,
17295,Asosan,2,1909,
14564,Tongariro,2,1909,1909
12256,Calbuco,2,1909,
16046,Tengger Caldera,2,1909,1909
16288,Lewotobi,2,1909,1910
14905,Manam,2,1909,1914
18509,Pagan,2,1909,
12141,Villarrica,2,1908,1908
15505,Kerinci,2,1908,1909
17772,Asamayama,2,1908,1908
15120,Bagana,2,1908,
14876,Bam,2,1908,
13587,Soputan,2,1908,1909
13767,Etna,2,1908,1909
13766,Etna,2,1908,1908
13155,Erebus,2,1908,1908
15561,Dempo,2,1908,1908
17771,Asamayama,2,1908,1908
17294,Asosan,2,1908,1908
13578,Semeru,2,1908,1908
15250,Ambrym,2,1908,
15293,Lopevi,2,1908,
19159,Karymsky,2,1908,
15441,Marapi,2,1907,1908
16045,Tengger Caldera,2,1907,1908
17293,Asosan,2,1907,
17499,Yakedake,2,1907,1909
16659,Gamalama,2,1907,1907
14875,Bam,2,1907,
14563,Tongariro,2,1907,
10907,Telica,2,1907,
11051,Concepcion,2,1907,1910
16044,Tengger Caldera,2,1907,
17770,Asamayama,2,1907,1907
